Year,Player,Tm,start_pct,MP,PTS,TRB,AST,FGA,FG%,3PA,3P%,2PA,2P%,FTA,FT%,STL,BLK,TOV,PF,win_pct
2012,Landry Fields,NYK,0.939393939,28.7,8.8,4.2,2.6,7.8,0.46,1.8,0.256,5.9,0.523,2.1,0.562,1.2,0.3,1.5,1.5,0.545454545
2012,Jeremy Lin,NYK,0.714285714,26.9,14.6,3.1,6.2,10.9,0.446,2.1,0.32,8.8,0.477,5.2,0.798,1.6,0.3,3.6,2.2,0.545454545
2012,Iman Shumpert,NYK,0.593220339,28.9,9.5,3.2,2.8,9.1,0.401,2.7,0.306,6.4,0.44,1.8,0.798,1.7,0.1,1.9,2.9,0.545454545
2012,Amar'e Stoudemire,NYK,1,32.8,17.5,7.8,1.1,13.9,0.483,0.4,0.238,13.5,0.491,5.2,0.765,0.8,1,2.4,2.9,0.545454545
2012,Joel Anthony,MIA,0.796875,21.1,3.4,3.9,0.1,2.4,0.559,0,,2.4,0.559,1.1,0.69,0.6,1.3,0.7,2,0.696969697
2012,Chris Bosh,MIA,1,35.2,18,7.9,1.8,14.2,0.487,0.6,0.286,13.5,0.496,4.9,0.821,0.9,0.8,2.1,2.2,0.696969697
2012,Mario Chalmers,MIA,1,28.5,9.8,2.7,3.5,7.8,0.448,4.1,0.388,3.7,0.513,1.6,0.792,1.5,0.2,2.2,2.6,0.696969697
2012,LeBron James,MIA,1,37.5,27.1,7.9,6.2,18.9,0.531,2.4,0.362,16.5,0.556,8.1,0.771,1.9,0.8,3.4,1.5,0.696969697
2012,Dwyane Wade,MIA,1,33.2,22.1,4.8,4.6,17.1,0.497,1.1,0.268,15.9,0.513,6.1,0.791,1.7,1.3,2.6,2.2,0.696969697
2012,Carlos Boozer,CHI,1,29.5,15,8.5,1.9,12.8,0.532,0,0,12.7,0.533,2.1,0.693,1,0.4,1.7,2.5,0.757575758
2012,Ronnie Brewer,CHI,0.651515152,24.8,6.9,3.5,2.1,6.7,0.427,1,0.275,5.7,0.455,1.5,0.56,1.1,0.3,0.9,1,0.757575758
2012,Luol Deng,CHI,1,39.4,15.3,6.5,2.9,14,0.412,4,0.367,10,0.43,3.1,0.77,1,0.7,1.8,1.5,0.757575758
2012,Richard Hamilton,CHI,1,24.9,11.6,2.4,3,11.1,0.452,1.6,0.37,9.4,0.466,1.3,0.784,0.4,0,1.8,2,0.757575758
2012,Joakim Noah,CHI,1,30.4,10.2,9.8,2.5,7.7,0.508,0,0,7.6,0.509,3.2,0.748,0.6,1.4,1.4,2.5,0.757575758
2012,Derrick Rose,CHI,1,35.3,21.8,3.4,7.9,17.8,0.435,4.4,0.312,13.4,0.475,6.1,0.812,0.9,0.7,3.1,1.3,0.757575758
2012,C.J. Watson,CHI,0.510204082,23.7,9.7,2.1,4.1,8.9,0.368,3.5,0.393,5.4,0.352,2.1,0.808,0.9,0.2,2,2.1,0.757575758
2012,D.J. Augustin,CHA,0.958333333,29.3,11.1,2.3,6.4,10.1,0.376,3.7,0.341,6.4,0.396,2.5,0.875,0.8,0,2.3,1.4,0.106060606
2012,Bismack Biyombo,CHA,0.650793651,23.1,5.2,5.8,0.4,4.4,0.464,0,,4.4,0.464,2.3,0.483,0.3,1.8,1.1,2.3,0.106060606
2012,Boris Diaw,CHA,0.756756757,27.5,7.4,5.3,4.3,7.6,0.41,2.3,0.267,5.3,0.472,0.7,0.63,0.5,0.5,2.3,1.9,0.106060606
2012,Gerald Henderson,CHA,1,33.3,15.1,4.1,2.3,13.1,0.459,0.9,0.234,12.3,0.475,3.7,0.76,0.9,0.4,1.8,2.3,0.106060606
2012,Corey Maggette,CHA,0.875,27.5,15,3.9,1.2,11.7,0.373,2.1,0.364,9.6,0.375,6.5,0.856,0.7,0,1.8,2.6,0.106060606
2012,Tyrus Thomas,CHA,0.555555556,18.8,5.6,3.7,0.6,6.1,0.367,0.1,0.333,6,0.367,1.5,0.759,0.7,1.1,1,2.7,0.106060606
2012,Vince Carter,DAL,0.655737705,25.3,10.1,3.4,2.3,8.9,0.411,3.4,0.361,5.5,0.442,1.9,0.826,0.9,0.4,1.4,2.2,0.545454545
2012,Brendan Haywood,DAL,1,21.2,5.2,6,0.4,4.2,0.518,0,,4.2,0.518,1.8,0.469,0.4,1,0.9,2.2,0.545454545
2012,Jason Kidd  *,DAL,1,28.7,6.2,4.1,5.5,5.7,0.363,4.6,0.354,1,0.4,0.6,0.786,1.7,0.2,1.9,1.7,0.545454545
2012,Shawn Marion,DAL,1,30.5,10.6,7.4,2.1,10.3,0.446,1.1,0.294,9.2,0.464,1.5,0.796,1.1,0.6,1.6,1.4,0.545454545
2012,Dirk Nowitzki,DAL,1,33.5,21.6,6.7,2.2,16.7,0.457,3.4,0.368,13.3,0.481,5.7,0.896,0.7,0.5,1.9,2.1,0.545454545
2012,Delonte West,DAL,0.75,24.1,9.6,2.3,3.2,8.2,0.461,1.7,0.355,6.5,0.489,1.6,0.886,1.3,0.3,1.7,1.5,0.545454545
2012,Wesley Johnson,MIN,0.984615385,22.6,6,2.7,0.9,6.1,0.398,2.6,0.314,3.5,0.461,0.5,0.706,0.5,0.7,0.9,1.8,0.393939394
2012,Kevin Love,MIN,1,39,26,13.3,2,19.3,0.448,5.1,0.372,14.1,0.475,8.4,0.824,0.9,0.5,2.3,2.8,0.393939394
2012,Darko Miličić,MIN,0.793103448,16.3,4.6,3.3,0.6,4.5,0.454,0,,4.5,0.454,1.3,0.432,0.3,0.9,1.1,2,0.393939394
2012,Nikola Peković,MIN,0.744680851,26.9,13.9,7.4,0.7,9.7,0.564,0,,9.7,0.564,4,0.743,0.6,0.7,1.9,2.1,0.393939394
2012,Luke Ridnour,MIN,1,33,12.1,2.7,4.8,10.4,0.44,2.9,0.322,7.5,0.485,2.2,0.891,1.1,0.3,1.8,2.6,0.393939394
2012,Ricky Rubio,MIN,0.756097561,34.2,10.6,4.2,8.2,9.5,0.357,2.3,0.34,7.2,0.363,3.8,0.803,2.2,0.2,3.2,2.4,0.393939394
2012,Martell Webster,MIN,0.553191489,24.3,6.9,3.6,0.9,5.8,0.423,2.3,0.339,3.5,0.479,1.5,0.792,0.7,0.4,1,1.8,0.393939394
2012,Kobe Bryant  *,LAL,1,38.5,27.9,5.4,4.6,23,0.43,4.9,0.303,18.1,0.464,7.8,0.845,1.2,0.3,3.5,1.8,0.621212121
2012,Andrew Bynum,LAL,1,35.2,18.7,11.8,1.4,13.3,0.558,0.1,0.2,13.2,0.56,5.6,0.692,0.5,1.9,2.5,1.7,0.621212121
2012,Devin Ebanks,LAL,0.5,16.5,4,2.3,0.5,3.7,0.416,0.4,0,3.3,0.463,1.5,0.657,0.5,0.3,0.8,1.1,0.621212121
2012,Derek Fisher,LAL,1,25.6,5.9,2.1,3.3,5.6,0.383,1.7,0.324,3.9,0.41,1.2,0.83,0.9,0.1,1.3,2,0.621212121
2012,Pau Gasol,LAL,1,37.4,17.4,10.4,3.6,14.1,0.501,0.4,0.259,13.7,0.508,4,0.782,0.6,1.4,2.2,2,0.621212121
2012,Ramon Sessions,LAL,0.826086957,30.5,12.7,3.8,6.2,9.2,0.479,1.5,0.486,7.7,0.477,4.4,0.713,0.7,0.1,2.6,1.6,0.621212121
2012,Metta World Peace,LAL,0.703125,26.9,7.7,3.4,2.2,7.3,0.394,3,0.296,4.3,0.46,1.8,0.617,1.1,0.4,1.1,2.1,0.621212121
2012,Andris Biedriņš,GSW,0.744680851,15.7,1.7,3.7,0.3,1.4,0.609,0,,1.4,0.609,0.2,0.111,0.5,1,0.3,2.7,0.348484848
2012,Stephen Curry,GSW,0.884615385,28.2,14.7,3.4,5.3,11.4,0.49,4.7,0.455,6.7,0.514,1.8,0.809,1.5,0.3,2.5,2.4,0.348484848
2012,Monta Ellis,GSW,1,36.9,21.9,3.4,6,19,0.433,4.2,0.321,14.8,0.465,5,0.812,1.5,0.3,3.3,2.3,0.348484848
2012,Charles Jenkins,GSW,0.549019608,17.5,5.8,1.3,3.3,5.7,0.447,0.4,0.15,5.3,0.469,0.8,0.872,0.6,0.1,1.2,1.7,0.348484848
2012,David Lee,GSW,1,37.2,20.1,9.6,2.8,16.2,0.503,0.1,0,16.1,0.506,4.9,0.782,0.9,0.4,2.6,3.1,0.348484848
2012,Jeremy Tyler,GSW,0.547619048,13.5,4.9,3.3,0.4,5,0.421,0,0,5,0.423,1.2,0.558,0.4,0.5,0.9,2,0.348484848
2012,Dorell Wright,GSW,1,27,10.3,4.6,1.5,8.6,0.422,4.8,0.36,3.8,0.5,1.6,0.816,1,0.4,0.8,1.6,0.348484848
2012,Chauncey Billups,LAC,1,30.4,15,2.5,4,11.4,0.364,6.3,0.384,5.2,0.34,4.8,0.895,0.5,0.2,1.9,2,0.606060606
2012,Caron Butler,LAC,1,29.7,12,3.7,1.2,11.2,0.407,4.1,0.358,7.1,0.435,1.7,0.813,0.8,0.1,1.2,2,0.606060606
2012,Randy Foye,LAC,0.738461538,25.9,11,2.1,2.2,9.9,0.398,5.1,0.386,4.8,0.41,1.3,0.859,0.7,0.4,1.1,2,0.606060606
2012,Blake Griffin,LAC,1,36.2,20.7,10.9,3.2,15.5,0.549,0.2,0.125,15.2,0.556,7.1,0.521,0.8,0.7,2.3,3.3,0.606060606
2012,DeAndre Jordan,LAC,1,27.2,7.4,8.3,0.3,4.9,0.632,0,0,4.9,0.634,2.1,0.525,0.5,2,1.1,2.9,0.606060606
2012,Chris Paul,LAC,1,36.4,19.8,3.6,9.1,14.8,0.478,3.6,0.371,11.3,0.511,5,0.861,2.5,0.1,2.1,2.3,0.606060606
2012,MarShon Brooks,NJN,0.839285714,29.4,12.6,3.6,2.3,11.4,0.428,2.7,0.313,8.8,0.463,2.6,0.764,0.9,0.3,2.1,2.1,0.333333333
2012,Kris Humphries,NJN,1,34.9,13.8,11,1.5,10.8,0.481,0,,10.8,0.481,4.5,0.752,0.8,1.2,1.9,2.8,0.333333333
2012,Damion James,NJN,1,24.3,4.9,4.7,0.4,5,0.371,0.1,0,4.9,0.382,1.7,0.667,1,1,1.7,2.4,0.333333333
2012,Brook Lopez,NJN,1,27.2,19.2,3.6,1.2,15.4,0.494,0,,15.4,0.494,6.4,0.625,0.2,0.8,1.2,1.6,0.333333333
2012,Mehmet Okur,NJN,0.823529412,26.7,7.6,4.8,1.8,8.2,0.374,4.2,0.319,3.9,0.433,0.3,0.6,0.5,0.3,1.5,2.6,0.333333333
2012,DeShawn Stevenson,NJN,0.588235294,18.8,2.9,2,0.8,3.4,0.285,2.8,0.283,0.5,0.296,0.3,0.563,0.4,0.1,0.4,1.2,0.333333333
2012,Gerald Wallace,NJN,1,35.8,15.2,6.8,3.1,12.6,0.416,3.3,0.385,9.4,0.427,4,0.859,1.4,0.7,1.7,2.4,0.333333333
2012,Deron Williams,NJN,1,36.3,21,3.3,8.7,17.5,0.407,6.2,0.336,11.3,0.446,5.5,0.843,1.2,0.4,4,2.2,0.333333333
2012,Shelden Williams,NJN,0.603448276,22,4.6,6,0.6,3.5,0.478,0,,3.5,0.478,1.8,0.731,0.8,0.7,1.1,2.6,0.333333333
2012,Andrew Bogut,MIL,1,30.3,11.3,8.3,2.6,11.3,0.449,0.1,0,11.3,0.452,1.9,0.609,1,2,2,3,0.46969697
2012,Carlos Delfino,MIL,0.981481481,28.5,9,3.9,2.3,8.4,0.402,4.4,0.36,4,0.449,0.9,0.792,1.5,0.2,1.2,1.8,0.46969697
2012,Monta Ellis,MIL,1,36,17.6,3.5,5.9,16,0.432,2.1,0.267,13.9,0.457,4.2,0.764,1.4,0.3,2.6,2.5,0.46969697
2012,Drew Gooden,MIL,0.821428571,26.2,13.7,6.5,2.6,11.7,0.437,1,0.291,10.8,0.45,3.7,0.846,0.8,0.6,1.9,2,0.46969697
2012,Ersan İlyasova,MIL,0.683333333,27.6,13,8.8,1.2,10,0.492,1.9,0.455,8.1,0.501,3.1,0.781,0.7,0.7,1.3,2.2,0.46969697
2012,Stephen Jackson,MIL,0.5,27.4,10.5,3.2,3,10.5,0.357,4.2,0.278,6.3,0.409,2.3,0.833,1,0.2,2.5,2.3,0.46969697
2012,Brandon Jennings,MIL,1,35.3,19.1,3.4,5.5,17,0.418,5.9,0.332,11.1,0.464,3.6,0.808,1.6,0.3,2.2,1.7,0.46969697
2012,Luc Mbah a Moute,MIL,0.511627907,23.5,7.7,5.3,0.7,6.1,0.51,0.1,0.25,6,0.514,2.4,0.641,0.9,0.5,0.9,2.2,0.46969697
2012,Jared Dudley,PHO,0.923076923,31.1,12.7,4.6,1.7,9.9,0.485,3.2,0.383,6.7,0.535,2.5,0.726,0.8,0.3,1.1,1.6,0.5
2012,Channing Frye,PHO,0.921875,26.1,10.5,5.9,1.4,9.6,0.416,4.1,0.346,5.5,0.469,1.3,0.89,0.7,1.1,1,2.8,0.5
2012,Marcin Gortat,PHO,1,32,15.4,10,0.9,11.7,0.555,0,0,11.6,0.557,3.8,0.649,0.7,1.5,1.4,2.2,0.5
2012,Grant Hill  *,PHO,0.93877551,28.1,10.2,3.5,2.2,9.2,0.446,1.1,0.264,8.1,0.47,2.2,0.761,0.8,0.6,1.3,1.8,0.5
2012,Steve Nash  *,PHO,1,31.6,12.5,3,10.7,9,0.532,2.3,0.39,6.7,0.58,2.3,0.894,0.6,0.1,3.7,0.9,0.5
2012,Brandon Knight,DET,0.909090909,32.3,12.8,3.2,3.8,11.7,0.415,4.2,0.38,7.5,0.434,2.1,0.759,0.7,0.2,2.6,2.3,0.378787879
2012,Jason Maxiell,DET,0.646153846,22.6,6.5,5.1,0.6,5.9,0.478,0,0,5.9,0.48,1.6,0.547,0.5,0.8,1.1,2.3,0.378787879
2012,Greg Monroe,DET,1,31.5,15.4,9.7,2.3,11.8,0.521,0,0,11.8,0.522,4.1,0.739,1.3,0.7,2.4,2.7,0.378787879
2012,Tayshaun Prince,DET,1,33.1,12.7,4.5,2.4,12.7,0.421,1.7,0.356,11,0.431,1.8,0.774,0.4,0.5,1.2,1.2,0.378787879
2012,Rodney Stuckey,DET,0.872727273,29.9,14.8,2.6,3.8,10.9,0.429,1.9,0.317,9,0.452,5.8,0.834,0.8,0.2,1.9,2.3,0.378787879
2012,Omri Casspi,CLE,0.538461538,20.6,7.1,3.5,1,6.3,0.403,2.6,0.315,3.8,0.463,1.7,0.685,0.6,0.3,1,1.8,0.318181818
2012,Kyrie Irving,CLE,1,30.5,18.5,3.7,5.4,14.6,0.469,3.6,0.399,11.1,0.491,3.8,0.872,1.1,0.4,3.1,2.2,0.318181818
2012,Antawn Jamison,CLE,1,33.1,17.2,6.3,2,16.1,0.403,4.1,0.341,12,0.425,4.2,0.683,0.8,0.7,1.4,2.5,0.318181818
2012,Anthony Parker,CLE,1,25.1,7.2,2.7,2.4,6.4,0.433,2.7,0.362,3.7,0.484,1.1,0.625,0.7,0.1,1,1.3,0.318181818
2012,Mychel Thompson,CLE,0.6,19,3.6,1,1.4,4.8,0.292,2.2,0.364,2.6,0.231,0,,0.4,0.2,1,1.6,0.318181818
2012,Anderson Varejão,CLE,1,31.4,10.8,11.5,1.7,8.9,0.514,0.2,0,8.7,0.523,2.6,0.672,1.4,0.7,1.8,2.5,0.318181818
2012,Kirk Hinrich,ATL,0.645833333,25.8,6.6,2.1,2.8,6.1,0.414,2.8,0.346,3.3,0.472,0.7,0.781,0.8,0.2,1.2,2.1,0.606060606
2012,Al Horford,ATL,1,31.6,12.4,7,2.2,9.4,0.553,0.1,0,9.3,0.559,2.7,0.733,0.9,1.3,1.5,1.9,0.606060606
2012,Joe Johnson,ATL,1,35.5,18.8,3.7,3.9,15.5,0.454,5.4,0.388,10.2,0.489,3.1,0.849,0.8,0.2,1.9,1.3,0.606060606
2012,Zaza Pachulia,ATL,0.75862069,28.3,7.8,7.9,1.4,5.8,0.499,0,,5.8,0.499,2.7,0.741,0.9,0.5,1.4,3,0.606060606
2012,Josh Smith,ATL,1,35.3,18.8,9.6,3.9,16.7,0.458,1.7,0.257,15,0.48,4.9,0.63,1.4,1.7,2.5,2.6,0.606060606
2012,Jeff Teague,ATL,1,33.1,12.6,2.4,4.9,10.2,0.476,2.3,0.342,7.9,0.514,2.8,0.757,1.6,0.6,2,2.2,0.606060606
2012,Marvin Williams,ATL,0.649122807,26.3,10.2,5.2,1.2,8.2,0.432,2.6,0.389,5.6,0.452,2.6,0.788,0.8,0.3,0.7,1.5,0.606060606
2012,DeMarcus Cousins,SAC,0.96875,30.5,18.1,11,1.6,15.6,0.448,0.2,0.143,15.4,0.453,5.8,0.702,1.5,1.2,2.7,4,0.333333333
2012,Tyreke Evans,SAC,0.968253968,34.3,16.5,4.6,4.5,14.3,0.453,1.6,0.202,12.7,0.484,4.1,0.779,1.3,0.5,2.7,2.2,0.333333333
2012,John Salmons,SAC,0.695652174,27.2,7.5,2.9,2,7.5,0.409,2.4,0.295,5.1,0.464,1,0.644,0.8,0.2,1,1.7,0.333333333
2012,Isaiah Thomas,SAC,0.569230769,25.5,11.5,2.6,4.1,8.8,0.448,3.4,0.379,5.4,0.491,2.8,0.832,0.8,0.1,1.6,1.9,0.333333333
2012,Jason Thompson,SAC,0.734375,25.9,9.1,6.9,1.2,6.9,0.535,0,0,6.9,0.537,2.8,0.602,0.7,0.7,1.1,2.3,0.333333333
2012,Marcus Thornton,SAC,1,34.9,18.7,3.7,1.9,15.7,0.438,6.1,0.345,9.7,0.497,3.2,0.865,1.4,0.2,1.6,2.2,0.333333333
2013,Andrea Bargnani,TOR,0.714285714,28.7,12.7,3.7,1.1,12.2,0.399,3.5,0.309,8.7,0.436,2.2,0.844,0.6,0.7,1.5,1.8,0.414634146
2013,José Calderón,TOR,0.666666667,28.3,11.1,2.4,7.4,8.8,0.47,4.1,0.429,4.8,0.505,1.2,0.904,0.6,0.1,1.7,1.3,0.414634146
2013,Ed Davis,TOR,0.533333333,24.2,9.7,6.7,1.2,7.5,0.549,0,,7.5,0.549,2.3,0.647,0.6,0.8,1,2.5,0.414634146
2013,DeMar DeRozan,TOR,1,36.7,18.1,3.9,2.5,15,0.445,1.5,0.283,13.5,0.463,5.2,0.831,0.9,0.3,1.8,2.1,0.414634146
2013,Rudy Gay,TOR,0.96969697,34.7,19.5,6.4,2.8,17.1,0.425,4,0.336,13.2,0.452,4.2,0.856,1.7,0.7,2.8,2.9,0.414634146
2013,Kyle Lowry,TOR,0.764705882,29.7,11.6,4.7,6.4,9.2,0.401,4.1,0.362,5.1,0.433,3.5,0.795,1.4,0.4,2.3,3.2,0.414634146
2013,Dominic McGuire,TOR,0.6,15.3,2.1,3.2,0.7,2.1,0.469,0,,2.1,0.469,0.4,0.333,0.3,0.5,0.5,1.7,0.414634146
2013,Mickaël Piétrus,TOR,0.842105263,20.3,5.3,1.9,0.5,5.2,0.347,3.4,0.313,1.8,0.412,0.9,0.667,0.6,0.3,0.8,1.7,0.414634146
2013,Jonas Valančiūnas,TOR,0.919354839,23.9,8.9,6,0.7,5.9,0.557,0,,5.9,0.557,3,0.789,0.3,1.3,1.5,3,0.414634146
2013,Bismack Biyombo,CHA,0.8125,27.3,4.8,7.3,0.4,4.3,0.451,0,,4.3,0.451,1.8,0.521,0.4,1.8,1,2.4,0.256097561
2013,Gerald Henderson,CHA,0.852941176,31.4,15.5,3.7,2.6,12.6,0.447,1.5,0.33,11.1,0.462,4.6,0.824,1,0.5,1.6,2.2,0.256097561
2013,Michael Kidd-Gilchrist,CHA,0.987179487,26,9,5.8,1.5,7.9,0.458,0.1,0.222,7.7,0.462,2.4,0.749,0.7,0.9,1.3,2.1,0.256097561
2013,Josh McRoberts,CHA,0.730769231,30.8,9.3,7.2,2.7,7.3,0.505,1.1,0.241,6.2,0.553,2.1,0.782,0.8,0.6,1.5,2.5,0.256097561
2013,Byron Mullens,CHA,0.773584906,26.9,10.6,6.4,1.5,10.6,0.385,3.9,0.317,6.7,0.425,1.9,0.646,0.6,0.6,1.4,2.1,0.256097561
2013,Kemba Walker,CHA,1,34.9,17.7,3.5,5.7,15.2,0.423,4,0.322,11.1,0.459,4.5,0.798,2,0.4,2.4,1.9,0.256097561
2013,Hakim Warrick,CHA,0.518518519,17.9,7,3.3,0.9,6,0.405,0.1,0,5.9,0.413,3.2,0.674,0.4,0.2,1.1,1.4,0.256097561
2013,Arron Afflalo,ORL,1,36,16.5,3.7,3.2,14.1,0.439,3.8,0.3,10.4,0.489,3.5,0.857,0.6,0.2,2.2,2.1,0.243902439
2013,Glen Davis,ORL,0.970588235,31.3,15.1,7.2,2.1,14.1,0.448,0.1,0,14,0.45,3.4,0.718,0.9,0.6,1.9,2.6,0.243902439
2013,Maurice Harkless,ORL,0.776315789,26,8.2,4.4,0.7,7.4,0.461,1.5,0.274,5.9,0.51,1.7,0.57,1.2,0.8,0.9,1.9,0.243902439
2013,Tobias Harris,ORL,0.740740741,36.1,17.3,8.5,2.1,14.7,0.453,3.2,0.31,11.5,0.494,4.1,0.721,0.9,1.4,1.8,3.3,0.243902439
2013,Jameer Nelson,ORL,1,35.3,14.7,3.7,7.4,13.9,0.392,6.3,0.341,7.6,0.435,1.8,0.873,1.3,0.1,2.8,2.9,0.243902439
2013,Nikola Vučević,ORL,1,33.2,13.1,11.9,1.9,11.5,0.519,0,0,11.5,0.52,1.6,0.683,0.8,1,1.8,2.8,0.243902439
2013,Darren Collison,DAL,0.580246914,29.3,12,2.7,5.1,8.9,0.471,1.7,0.353,7.3,0.498,3.4,0.88,1.2,0.1,2.1,1.7,0.5
2013,Derek Fisher,DAL,1,25.4,8.6,1.7,3.4,7.2,0.354,2.6,0.435,4.7,0.31,2.6,0.913,0.6,0.2,2,2.7,0.5
2013,Mike James,DAL,0.511111111,19.2,6.1,1.6,3.1,6,0.373,2.8,0.384,3.2,0.363,0.6,0.793,0.6,0.1,1.2,2.1,0.5
2013,Chris Kaman,DAL,0.787878788,20.7,10.5,5.6,0.8,9.3,0.507,0,0,9.3,0.508,1.3,0.788,0.4,0.8,1.6,2.1,0.5
2013,Shawn Marion,DAL,1,30,12.1,7.8,2.4,10.3,0.514,1.1,0.315,9.2,0.538,1.5,0.782,1.1,0.7,1.5,1.7,0.5
2013,O.J. Mayo,DAL,1,35.5,15.3,3.5,4.4,12.5,0.449,4.3,0.407,8.3,0.471,2.8,0.82,1.1,0.3,2.6,2.4,0.5
2013,Dirk Nowitzki,DAL,0.886792453,31.3,17.3,6.8,2.5,13.7,0.471,3,0.414,10.8,0.487,3.6,0.86,0.7,0.7,1.3,1.8,0.5
2013,Ömer Aşık,HOU,1,30,10.1,11.7,0.9,7.5,0.541,0,0,7.5,0.542,3.6,0.562,0.6,1.1,2.1,2.7,0.548780488
2013,James Harden,HOU,1,38.3,25.9,4.9,5.8,17.1,0.438,6.2,0.368,10.9,0.477,10.2,0.851,1.8,0.5,3.8,2.3,0.548780488
2013,Jeremy Lin,HOU,1,32.2,13.4,3,6.1,10.9,0.441,3.1,0.339,7.8,0.483,3.4,0.785,1.6,0.4,2.9,2.5,0.548780488
2013,Chandler Parsons,HOU,1,36.3,15.5,5.3,3.5,12.4,0.486,5.2,0.385,7.2,0.559,2,0.729,1,0.4,1.9,1.9,0.548780488
2013,Patrick Patterson,HOU,0.808510638,25.9,11.6,4.7,1.1,9.7,0.519,2,0.365,7.6,0.56,1,0.755,0.4,0.6,0.9,1.9,0.548780488
2013,DeMarcus Cousins,SAC,0.986666667,30.5,17.1,9.9,2.7,13.8,0.465,0.3,0.182,13.5,0.471,5.6,0.738,1.4,0.7,3,3.6,0.341463415
2013,Tyreke Evans,SAC,0.938461538,31,15.2,4.4,3.5,11.8,0.478,2,0.338,9.7,0.508,4.2,0.775,1.4,0.4,2,2,0.341463415
2013,John Salmons,SAC,0.947368421,30,8.8,2.7,3,8.1,0.399,3.5,0.371,4.5,0.42,1.4,0.773,0.7,0.3,1.1,1.9,0.341463415
2013,Isaiah Thomas,SAC,0.784810127,26.9,13.9,2,4,10.5,0.44,4.1,0.358,6.5,0.491,3.6,0.882,0.8,0,1.8,2.1,0.341463415
2013,Jason Thompson,SAC,0.987804878,27.9,10.9,6.7,1,9.1,0.502,0,0,9,0.504,2.5,0.694,0.6,0.7,1.2,2.8,0.341463415
2013,LaMarcus Aldridge,POR,1,37.7,21.1,9.1,2.6,17.8,0.484,0.2,0.143,17.6,0.488,4.7,0.81,0.8,1.2,1.9,2.5,0.402439024
2013,Nicolas Batum,POR,1,38.5,14.3,5.6,4.9,11.4,0.423,6.1,0.372,5.3,0.481,2.9,0.848,1.2,1.1,2.6,1.9,0.402439024
2013,J.J. Hickson,POR,1,29,12.7,10.4,1.1,9.3,0.562,0,0,9.3,0.563,3.4,0.679,0.6,0.6,1.8,2,0.402439024
2013,Damian Lillard,POR,1,38.6,19,3.1,6.5,15.7,0.429,6.1,0.368,9.6,0.469,3.9,0.844,0.9,0.2,3,2.1,0.402439024
2013,Wesley Matthews,POR,1,34.8,14.8,2.8,2.5,11.7,0.436,6.2,0.398,5.6,0.478,2.7,0.797,1.3,0.3,1.6,2.5,0.402439024
2013,Kwame Brown,PHI,0.5,12.2,1.9,3.4,0.4,1.7,0.459,0,,1.7,0.459,0.9,0.368,0.3,0.5,0.4,1.7,0.414634146
2013,Jrue Holiday,PHI,1,37.5,17.7,4.2,8,16.5,0.431,3.2,0.368,13.3,0.446,3.1,0.752,1.6,0.4,3.7,2.2,0.414634146
2013,Jason Richardson,PHI,1,28.4,10.5,3.8,1.5,10.2,0.402,5.1,0.341,5.1,0.462,1,0.606,1.2,0.5,0.8,1.7,0.414634146
2013,Evan Turner,PHI,1,35.3,13.3,6.3,4.3,12.8,0.419,1.9,0.365,10.9,0.428,2.5,0.74,0.9,0.2,2.3,2.4,0.414634146
2013,Thaddeus Young,PHI,1,34.6,14.8,7.5,1.6,12.6,0.531,0.1,0.125,12.5,0.535,2.5,0.574,1.8,0.7,1.2,2.5,0.414634146
2013,Chris Bosh,MIA,1,33.2,16.6,6.8,1.7,12.3,0.535,1,0.284,11.3,0.557,4.1,0.798,0.9,1.4,1.7,2.3,0.804878049
2013,Mario Chalmers,MIA,1,26.9,8.6,2.2,3.5,6.9,0.429,3.9,0.409,3,0.456,1.5,0.795,1.5,0.2,1.5,2.5,0.804878049
2013,Udonis Haslem,MIA,0.786666667,18.9,3.9,5.4,0.5,3.3,0.514,0,,3.3,0.514,0.6,0.711,0.4,0.2,0.6,2.3,0.804878049
2013,LeBron James,MIA,1,37.9,26.8,8,7.3,17.8,0.565,3.3,0.406,14.5,0.602,7,0.753,1.7,0.9,3,1.4,0.804878049
2013,Dwyane Wade,MIA,1,34.7,21.2,5,5.1,15.8,0.521,1,0.258,14.9,0.537,6.2,0.725,1.9,0.8,2.8,2,0.804878049
2013,Tony Allen,MEM,1,26.7,8.9,4.6,1.2,8.1,0.445,0.3,0.125,7.8,0.458,2.4,0.717,1.5,0.6,1.2,2.7,0.682926829
2013,Mike Conley,MEM,1,34.5,14.6,2.8,6.1,11.8,0.44,3.7,0.362,8.1,0.476,3.5,0.83,2.2,0.3,2.4,2.1,0.682926829
2013,Marc Gasol,MEM,1,35,14.1,7.8,4,10.9,0.494,0.2,0.071,10.7,0.501,4,0.848,1,1.7,2,3.2,0.682926829
2013,Rudy Gay,MEM,1,36.7,17.2,5.9,2.6,16.4,0.408,3.1,0.31,13.3,0.431,3.7,0.776,1.3,0.7,2.5,2.1,0.682926829
2013,Tayshaun Prince,MEM,0.972972973,31.7,8.8,4.2,2.3,9.1,0.429,1.1,0.366,8,0.437,1,0.595,0.7,0.3,0.9,1.1,0.682926829
2013,Zach Randolph,MEM,0.986842105,34.3,15.4,11.2,1.4,13.5,0.46,0.3,0.087,13.2,0.469,3.9,0.75,0.8,0.4,2,2.4,0.682926829
